"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"BSDC1"	0.000238579763346723	-1.0427134856905	0.124	0.667	1	"Ast"	"BSDC1"	"40-60"	"female"
"RAB3IL1"	0.000261409090815905	-0.79366971735796	0.062	0.5	1	"Ast"	"RAB3IL1"	"40-60"	"female"
"NEK7"	0.000264167190611051	-1.73213099710632	0.134	0.667	1	"Ast"	"NEK7"	"40-60"	"female"
"MIR3945HG"	0.00029225635028533	-1.06464684375066	0.062	0.5	1	"Ast"	"MIR3945HG"	"40-60"	"female"
"TCOF1"	0.000334942753570995	-1.77571854995778	0.289	0.833	1	"Ast"	"TCOF1"	"40-60"	"female"
"TREM1"	0.000474872439676004	-1.48591166506314	0.072	0.5	1	"Ast"	"TREM1"	"40-60"	"female"
"TCAIM"	0.000526036155974887	-0.857976366662779	0.072	0.5	1	"Ast"	"TCAIM"	"40-60"	"female"
"NFKB2"	0.00055623998403006	-1.27959584346685	0.134	0.667	1	"Ast"	"NFKB2"	"40-60"	"female"
"C8orf37"	0.000622216211660768	-1.10108295652266	0.031	0.333	1	"Ast"	"C8orf37"	"40-60"	"female"
"AP003354.2"	0.000622216211660768	-1.10483599434385	0.031	0.333	1	"Ast"	"AP003354.2"	"40-60"	"female"
"PRIM1"	0.000622216211660768	-0.982840651811778	0.031	0.333	1	"Ast"	"PRIM1"	"40-60"	"female"
"GAS6-AS1"	0.000622216211660768	-1.1954876652752	0.031	0.333	1	"Ast"	"GAS6-AS1"	"40-60"	"female"
"SAP30BP"	0.000636230611223367	-1.18187921712929	0.165	0.667	1	"Ast"	"SAP30BP"	"40-60"	"female"
"STARD5"	0.000714558494703164	-0.895180149052696	0.031	0.333	1	"Ast"	"STARD5"	"40-60"	"female"
"RC3H1"	0.000746024838369045	-1.06499378109248	0.144	0.667	1	"Ast"	"RC3H1"	"40-60"	"female"
"SPP1"	0.000764867460573355	3.05085843457365	1	1	1	"Ast"	"SPP1"	"40-60"	"female"
"TMEM216"	0.000819502922093863	-0.558811259478278	0.031	0.333	1	"Ast"	"TMEM216"	"40-60"	"female"
"ZBTB46"	0.000819502922093863	-0.874910995370852	0.031	0.333	1	"Ast"	"ZBTB46"	"40-60"	"female"
"TMED8"	0.000851310593670538	-1.00717463588661	0.082	0.5	1	"Ast"	"TMED8"	"40-60"	"female"
"SMARCAL1"	0.000938598980489752	-0.383158056770939	0.031	0.333	1	"Ast"	"SMARCAL1"	"40-60"	"female"
"AC025171.2"	0.000938598980489752	-0.454252993870433	0.031	0.333	1	"Ast"	"AC025171.2"	"40-60"	"female"
"HIST1H2BG"	0.000938598980489752	-1.00354138720548	0.031	0.333	1	"Ast"	"HIST1H2BG"	"40-60"	"female"
"MICB"	0.000938598980489752	-0.77991042225813	0.031	0.333	1	"Ast"	"MICB"	"40-60"	"female"
"TNFRSF21"	0.000938598980489752	-0.821999648538843	0.031	0.333	1	"Ast"	"TNFRSF21"	"40-60"	"female"
"POFUT1"	0.000938598980489752	-0.462962387623768	0.031	0.333	1	"Ast"	"POFUT1"	"40-60"	"female"
"ZNF611"	0.000938598980489752	-1.29306486130548	0.031	0.333	1	"Ast"	"ZNF611"	"40-60"	"female"
"FTL"	0.00100989958100527	2.03027363081419	1	0.833	1	"Ast"	"FTL"	"40-60"	"female"
"AMBRA1"	0.00107356195021448	-0.349733722285409	0.031	0.333	1	"Ast"	"AMBRA1"	"40-60"	"female"
"SCAMP5"	0.00107356195021448	-0.600802522873819	0.031	0.333	1	"Ast"	"SCAMP5"	"40-60"	"female"
"CPSF6"	0.00109191444638388	-0.814625903934522	0.144	0.667	1	"Ast"	"CPSF6"	"40-60"	"female"
"BVES"	0.00122628728824057	-0.426511538765932	0.031	0.333	1	"Ast"	"BVES"	"40-60"	"female"
"LINC01970"	0.00122628728824057	-0.291307222896812	0.031	0.333	1	"Ast"	"LINC01970"	"40-60"	"female"
"DIRC2"	0.00123577093022382	-1.04853592472874	0.082	0.5	1	"Ast"	"DIRC2"	"40-60"	"female"
"OGG1"	0.00135424970420503	-0.599600949018024	0.082	0.5	1	"Ast"	"OGG1"	"40-60"	"female"
"MEPCE"	0.00180110742398942	-0.950495910850537	0.093	0.5	1	"Ast"	"MEPCE"	"40-60"	"female"
"AC103591.3"	0.00193941466969992	-2.02524490373472	0.103	0.5	1	"Ast"	"AC103591.3"	"40-60"	"female"
"HMOX1"	0.00203711229422562	3.0865391219075	0.856	0.333	1	"Ast"	"HMOX1"	"40-60"	"female"
"ZNF621"	0.00211984101857649	-0.738920183610636	0.082	0.5	1	"Ast"	"ZNF621"	"40-60"	"female"
"AL662844.4"	0.00214268740814847	-0.84028498719628	0.041	0.333	1	"Ast"	"AL662844.4"	"40-60"	"female"
"CSKMT"	0.00214268740814847	-1.57007876689616	0.041	0.333	1	"Ast"	"CSKMT"	"40-60"	"female"
"ORAOV1"	0.00214268740814847	-1.11507446276703	0.041	0.333	1	"Ast"	"ORAOV1"	"40-60"	"female"
"AC087239.1"	0.00214268740814847	-0.930521318790492	0.041	0.333	1	"Ast"	"AC087239.1"	"40-60"	"female"
"MT-ND3"	0.00219457434273539	-1.59459887513644	0.959	1	1	"Ast"	"MT-ND3"	"40-60"	"female"
"GBP5"	0.00269682592829005	-0.948714133479071	0.041	0.333	1	"Ast"	"GBP5"	"40-60"	"female"
"ST3GAL2"	0.00269682592829005	-0.854651333517969	0.041	0.333	1	"Ast"	"ST3GAL2"	"40-60"	"female"
"LINC00662"	0.00269682592829005	-0.680262159501106	0.041	0.333	1	"Ast"	"LINC00662"	"40-60"	"female"
"ZNF571"	0.00269682592829005	-1.46594271149671	0.041	0.333	1	"Ast"	"ZNF571"	"40-60"	"female"
"SLC35A4"	0.00298216466084063	-0.578384290985805	0.093	0.5	1	"Ast"	"SLC35A4"	"40-60"	"female"
"ARRDC3"	0.00298997052570403	-2.30969856282536	0.33	0.833	1	"Ast"	"ARRDC3"	"40-60"	"female"
"PGGHG"	0.00302044697942643	-0.855269764821432	0.041	0.333	1	"Ast"	"PGGHG"	"40-60"	"female"
"DNTTIP2"	0.00315536388671132	-0.90015131463577	0.32	0.833	1	"Ast"	"DNTTIP2"	"40-60"	"female"
"SGPP1"	0.00317190464523583	-1.20431681832583	0.175	0.667	1	"Ast"	"SGPP1"	"40-60"	"female"
"MT-ND1"	0.00317868976657569	-1.26646210216956	0.959	1	1	"Ast"	"MT-ND1"	"40-60"	"female"
"LRRCC1"	0.00337912650676665	-0.753366220664094	0.041	0.333	1	"Ast"	"LRRCC1"	"40-60"	"female"
"RPUSD4"	0.00337912650676665	-1.23135732955687	0.041	0.333	1	"Ast"	"RPUSD4"	"40-60"	"female"
"TRIM65"	0.00337912650676665	-0.457999705936091	0.041	0.333	1	"Ast"	"TRIM65"	"40-60"	"female"
"SIAH1"	0.00338347390765847	-0.892944155246281	0.175	0.667	1	"Ast"	"SIAH1"	"40-60"	"female"
"HDAC2"	0.00353003023864439	-0.936540617695063	0.186	0.667	1	"Ast"	"HDAC2"	"40-60"	"female"
"CLOCK"	0.00360781621216536	-0.925880543620193	0.175	0.667	1	"Ast"	"CLOCK"	"40-60"	"female"
"PIK3R3"	0.00377618451463528	-0.525750205614732	0.041	0.333	1	"Ast"	"PIK3R3"	"40-60"	"female"
"ZNF680"	0.00377618451463528	-0.695776129205401	0.041	0.333	1	"Ast"	"ZNF680"	"40-60"	"female"
"ZNF410"	0.00377618451463528	-0.425383011542631	0.041	0.333	1	"Ast"	"ZNF410"	"40-60"	"female"
"SIRPB2"	0.00377618451463528	-0.418128929822243	0.041	0.333	1	"Ast"	"SIRPB2"	"40-60"	"female"
"CYFIP1"	0.0039100322331832	2.05880632505749	0.691	0	1	"Ast"	"CYFIP1"	"40-60"	"female"
"CTSL"	0.00401141863962727	2.32454290411246	0.773	0.167	1	"Ast"	"CTSL"	"40-60"	"female"
"PTPRE"	0.0041113653832532	-1.23735902647696	0.32	0.833	1	"Ast"	"PTPRE"	"40-60"	"female"
"AC096667.1"	0.00421519902588083	-0.00980962647980155	0.041	0.333	1	"Ast"	"AC096667.1"	"40-60"	"female"
"C2orf69"	0.00429944701526528	-1.28613617113806	0.103	0.5	1	"Ast"	"C2orf69"	"40-60"	"female"
"WDR55"	0.00442840921089544	-0.921323592199463	0.124	0.5	1	"Ast"	"WDR55"	"40-60"	"female"
"PI4KA"	0.00442840921089544	-1.14963050938185	0.124	0.5	1	"Ast"	"PI4KA"	"40-60"	"female"
"OGFR"	0.0048425063103141	-1.02155346582471	0.216	0.667	1	"Ast"	"OGFR"	"40-60"	"female"
"S100A9"	0.00495351520912097	2.89304851745118	0.67	0	1	"Ast"	"S100A9"	"40-60"	"female"
"ZNF532"	0.00500822960299173	-0.805814885821776	0.103	0.5	1	"Ast"	"ZNF532"	"40-60"	"female"
"CENPX"	0.00506098678193757	-1.33198397307682	0.134	0.5	1	"Ast"	"CENPX"	"40-60"	"female"
"MTMR12"	0.00509643484464612	-1.30989262782	0.113	0.5	1	"Ast"	"MTMR12"	"40-60"	"female"
"LPCAT2"	0.00520697404238821	-1.04847112352766	0.639	1	1	"Ast"	"LPCAT2"	"40-60"	"female"
"DERL2"	0.00525679791989858	-0.948990387905775	0.196	0.667	1	"Ast"	"DERL2"	"40-60"	"female"
"TNFAIP3"	0.00526474881758671	-2.22435205221348	0.485	1	1	"Ast"	"TNFAIP3"	"40-60"	"female"
"PDCD7"	0.00548229613381885	-0.991786274708706	0.113	0.5	1	"Ast"	"PDCD7"	"40-60"	"female"
"TMSB10"	0.00565861370376471	1.34527426783503	0.969	0.667	1	"Ast"	"TMSB10"	"40-60"	"female"
"CMC2"	0.00568542821681364	-0.690080855361529	0.206	0.667	1	"Ast"	"CMC2"	"40-60"	"female"
"SCML1"	0.00589433508940925	-0.803143425060399	0.113	0.5	1	"Ast"	"SCML1"	"40-60"	"female"
"RHEB"	0.00616685903963463	-1.07898997617265	0.371	0.833	1	"Ast"	"RHEB"	"40-60"	"female"
"MON2"	0.00638393639430774	-1.02423054075575	0.206	0.667	1	"Ast"	"MON2"	"40-60"	"female"
"BLZF1"	0.00639076431278756	-0.902835830520549	0.052	0.333	1	"Ast"	"BLZF1"	"40-60"	"female"
"IFIT5"	0.00639076431278756	-0.527152369064533	0.052	0.333	1	"Ast"	"IFIT5"	"40-60"	"female"
"STAT2"	0.00683025071022616	-0.961809655684626	0.216	0.667	1	"Ast"	"STAT2"	"40-60"	"female"
"AZIN2"	0.00704403322126736	-0.809091581371627	0.052	0.333	1	"Ast"	"AZIN2"	"40-60"	"female"
"IL2RG"	0.00704403322126736	-0.736387650671571	0.052	0.333	1	"Ast"	"IL2RG"	"40-60"	"female"
"ITGB2-AS1"	0.00704403322126736	-0.757839727428411	0.052	0.333	1	"Ast"	"ITGB2-AS1"	"40-60"	"female"
"AL390036.1"	0.00735561748724975	-0.731300529480086	0.01	0.167	1	"Ast"	"AL390036.1"	"40-60"	"female"
"AL451085.2"	0.00735561748724975	-0.609289058653345	0.01	0.167	1	"Ast"	"AL451085.2"	"40-60"	"female"
"URB2"	0.00735561748724975	-0.623908374619345	0.01	0.167	1	"Ast"	"URB2"	"40-60"	"female"
"LINC01118"	0.00735561748724975	-0.623908374619345	0.01	0.167	1	"Ast"	"LINC01118"	"40-60"	"female"
"PARP3"	0.00735561748724975	-0.305618932634918	0.01	0.167	1	"Ast"	"PARP3"	"40-60"	"female"
"AC092910.3"	0.00735561748724975	-0.330713517548075	0.01	0.167	1	"Ast"	"AC092910.3"	"40-60"	"female"
"RHO"	0.00735561748724975	-1.07321745684869	0.01	0.167	1	"Ast"	"RHO"	"40-60"	"female"
"ANXA2R"	0.00735561748724975	-0.755908459441365	0.01	0.167	1	"Ast"	"ANXA2R"	"40-60"	"female"
"CMYA5"	0.00735561748724975	-1.06452015062462	0.01	0.167	1	"Ast"	"CMYA5"	"40-60"	"female"
"ABLIM3"	0.00735561748724975	-0.765387008975657	0.01	0.167	1	"Ast"	"ABLIM3"	"40-60"	"female"
"AL031775.1"	0.00735561748724975	-0.748380694508625	0.01	0.167	1	"Ast"	"AL031775.1"	"40-60"	"female"
"LINC02542"	0.00735561748724975	-0.424595643626243	0.01	0.167	1	"Ast"	"LINC02542"	"40-60"	"female"
"DDO"	0.00735561748724975	-0.41622231626226	0.01	0.167	1	"Ast"	"DDO"	"40-60"	"female"
"UST"	0.00735561748724975	-0.738552955162143	0.01	0.167	1	"Ast"	"UST"	"40-60"	"female"
"ZNF853"	0.00735561748724975	-0.30461927240859	0.01	0.167	1	"Ast"	"ZNF853"	"40-60"	"female"
"AC006480.2"	0.00735561748724975	-0.72567509015474	0.01	0.167	1	"Ast"	"AC006480.2"	"40-60"	"female"
"AL445472.1"	0.00735561748724975	-0.62414171190344	0.01	0.167	1	"Ast"	"AL445472.1"	"40-60"	"female"
"ZNF395"	0.00735561748724975	-0.300835907755206	0.01	0.167	1	"Ast"	"ZNF395"	"40-60"	"female"
"AC011978.2"	0.00735561748724975	-0.618229633966597	0.01	0.167	1	"Ast"	"AC011978.2"	"40-60"	"female"
"ANKRD46"	0.00735561748724975	-0.614891595624927	0.01	0.167	1	"Ast"	"ANKRD46"	"40-60"	"female"
"JRK"	0.00735561748724975	-0.763058855092491	0.01	0.167	1	"Ast"	"JRK"	"40-60"	"female"
"AL158071.4"	0.00735561748724975	-0.770303891007614	0.01	0.167	1	"Ast"	"AL158071.4"	"40-60"	"female"
"SLC43A1"	0.00735561748724975	-0.632368380960927	0.01	0.167	1	"Ast"	"SLC43A1"	"40-60"	"female"
"ROM1"	0.00735561748724975	-0.627876749859991	0.01	0.167	1	"Ast"	"ROM1"	"40-60"	"female"
"FAM86C1"	0.00735561748724975	-0.307442571724878	0.01	0.167	1	"Ast"	"FAM86C1"	"40-60"	"female"
"ZFAND4"	0.00735561748724975	-0.299574673949877	0.01	0.167	1	"Ast"	"ZFAND4"	"40-60"	"female"
"ADIRF"	0.00735561748724975	-0.766017273924816	0.01	0.167	1	"Ast"	"ADIRF"	"40-60"	"female"
"ABLIM1"	0.00735561748724975	-1.26601930301725	0.01	0.167	1	"Ast"	"ABLIM1"	"40-60"	"female"
"RDH5"	0.00735561748724975	-0.718561085081397	0.01	0.167	1	"Ast"	"RDH5"	"40-60"	"female"
"TEX30"	0.00735561748724975	-0.633925300190612	0.01	0.167	1	"Ast"	"TEX30"	"40-60"	"female"
"EFNB2"	0.00735561748724975	-1.05835439147779	0.01	0.167	1	"Ast"	"EFNB2"	"40-60"	"female"
"ASB2"	0.00735561748724975	-0.312499676848727	0.01	0.167	1	"Ast"	"ASB2"	"40-60"	"female"
"RASGRP1"	0.00735561748724975	-0.547318229723941	0.01	0.167	1	"Ast"	"RASGRP1"	"40-60"	"female"
"THBS1"	0.00735561748724975	-0.707639609617557	0.01	0.167	1	"Ast"	"THBS1"	"40-60"	"female"
"KNL1"	0.00735561748724975	-0.631916495486238	0.01	0.167	1	"Ast"	"KNL1"	"40-60"	"female"
"AC023355.1"	0.00735561748724975	-0.756099375268041	0.01	0.167	1	"Ast"	"AC023355.1"	"40-60"	"female"
"AC007950.2"	0.00735561748724975	-0.624129716173923	0.01	0.167	1	"Ast"	"AC007950.2"	"40-60"	"female"
"SNX22"	0.00735561748724975	-0.307442571724878	0.01	0.167	1	"Ast"	"SNX22"	"40-60"	"female"
"SLC9A3R2"	0.00735561748724975	-1.6327923565402	0.01	0.167	1	"Ast"	"SLC9A3R2"	"40-60"	"female"
"LINC02175"	0.00735561748724975	-0.751571859543997	0.01	0.167	1	"Ast"	"LINC02175"	"40-60"	"female"
"CMTM2"	0.00735561748724975	-0.410871429150128	0.01	0.167	1	"Ast"	"CMTM2"	"40-60"	"female"
"ZFP1"	0.00735561748724975	-0.765757997197387	0.01	0.167	1	"Ast"	"ZFP1"	"40-60"	"female"
"ZNF469"	0.00735561748724975	-0.715718911446203	0.01	0.167	1	"Ast"	"ZNF469"	"40-60"	"female"
"NXN"	0.00735561748724975	-0.414949475249372	0.01	0.167	1	"Ast"	"NXN"	"40-60"	"female"
"KCTD11"	0.00735561748724975	-0.309084864195942	0.01	0.167	1	"Ast"	"KCTD11"	"40-60"	"female"
"TOM1L2"	0.00735561748724975	-0.629551951025289	0.01	0.167	1	"Ast"	"TOM1L2"	"40-60"	"female"
"SEZ6"	0.00735561748724975	-0.625364357207683	0.01	0.167	1	"Ast"	"SEZ6"	"40-60"	"female"
"STXBP4"	0.00735561748724975	-0.307442571724878	0.01	0.167	1	"Ast"	"STXBP4"	"40-60"	"female"
"AP001269.4"	0.00735561748724975	-0.300147155896006	0.01	0.167	1	"Ast"	"AP001269.4"	"40-60"	"female"
"SOX12"	0.00735561748724975	-0.419257500641687	0.01	0.167	1	"Ast"	"SOX12"	"40-60"	"female"
"AL353194.1"	0.00735561748724975	-0.309957415393146	0.01	0.167	1	"Ast"	"AL353194.1"	"40-60"	"female"
"DZANK1"	0.00735561748724975	-0.420257160868015	0.01	0.167	1	"Ast"	"DZANK1"	"40-60"	"female"
"MYL9"	0.00735561748724975	-0.622683802476992	0.01	0.167	1	"Ast"	"MYL9"	"40-60"	"female"
"KCNB1"	0.00735561748724975	-0.630215685156073	0.01	0.167	1	"Ast"	"KCNB1"	"40-60"	"female"
"AC012615.1"	0.00735561748724975	-0.425481917914263	0.01	0.167	1	"Ast"	"AC012615.1"	"40-60"	"female"
"ZNF558"	0.00735561748724975	-0.763022464514709	0.01	0.167	1	"Ast"	"ZNF558"	"40-60"	"female"
"HOMER3-AS1"	0.00735561748724975	-0.425850964575998	0.01	0.167	1	"Ast"	"HOMER3-AS1"	"40-60"	"female"
"SPIB"	0.00735561748724975	-0.717441026208659	0.01	0.167	1	"Ast"	"SPIB"	"40-60"	"female"
"AC006116.8"	0.00735561748724975	-0.30673954516738	0.01	0.167	1	"Ast"	"AC006116.8"	"40-60"	"female"
"ZNF667"	0.00735561748724975	-0.57232028713321	0.01	0.167	1	"Ast"	"ZNF667"	"40-60"	"female"
"TNFRSF13C"	0.00735561748724975	-0.299808011233973	0.01	0.167	1	"Ast"	"TNFRSF13C"	"40-60"	"female"
"TTLL12"	0.00735561748724975	-0.405115322695697	0.01	0.167	1	"Ast"	"TTLL12"	"40-60"	"female"
"JAM2"	0.00735561748724975	-0.415668884771312	0.01	0.167	1	"Ast"	"JAM2"	"40-60"	"female"
"NFKBIZ"	0.00739345572059402	-2.21164312867224	0.454	0.833	1	"Ast"	"NFKBIZ"	"40-60"	"female"
"SLC2A3"	0.00758691428816568	-2.17674118438481	0.289	0.667	1	"Ast"	"SLC2A3"	"40-60"	"female"
"AC079015.1"	0.00775665288374586	-0.795630598989087	0.052	0.333	1	"Ast"	"AC079015.1"	"40-60"	"female"
"UCP2"	0.00778116370074811	1.82823123691782	0.629	0	1	"Ast"	"UCP2"	"40-60"	"female"
"SNHG9"	0.00830636710505769	-0.756835314209001	0.124	0.5	1	"Ast"	"SNHG9"	"40-60"	"female"
"HIST2H2BF"	0.00853320628845325	-0.769731456888944	0.052	0.333	1	"Ast"	"HIST2H2BF"	"40-60"	"female"
"ORC2"	0.00853320628845325	-0.81997226302962	0.052	0.333	1	"Ast"	"ORC2"	"40-60"	"female"
"STARD4"	0.00853320628845325	-0.704131398676346	0.052	0.333	1	"Ast"	"STARD4"	"40-60"	"female"
"AC007032.1"	0.00853320628845325	-0.709429934148678	0.052	0.333	1	"Ast"	"AC007032.1"	"40-60"	"female"
"PIBF1"	0.00853320628845325	-1.37175247876258	0.052	0.333	1	"Ast"	"PIBF1"	"40-60"	"female"
"DLST"	0.00853320628845325	-0.437344375112642	0.052	0.333	1	"Ast"	"DLST"	"40-60"	"female"
"RCN3"	0.00853320628845325	-0.770029525328349	0.052	0.333	1	"Ast"	"RCN3"	"40-60"	"female"
"AL139424.2"	0.00875713903977272	-0.114372449330796	0.01	0.167	1	"Ast"	"AL139424.2"	"40-60"	"female"
"CEP85"	0.00875713903977272	-0.108212091562179	0.01	0.167	1	"Ast"	"CEP85"	"40-60"	"female"
"CCDC24"	0.00875713903977272	-0.0969273583730041	0.01	0.167	1	"Ast"	"CCDC24"	"40-60"	"female"
"LINC01356"	0.00875713903977272	-0.25711414274483	0.01	0.167	1	"Ast"	"LINC01356"	"40-60"	"female"
"AL162258.2"	0.00875713903977272	-0.107286563553201	0.01	0.167	1	"Ast"	"AL162258.2"	"40-60"	"female"
"KIF21B"	0.00875713903977272	-0.215513291647408	0.01	0.167	1	"Ast"	"KIF21B"	"40-60"	"female"
"ZC3H11A"	0.00875713903977272	-0.0850778941311122	0.01	0.167	1	"Ast"	"ZC3H11A"	"40-60"	"female"
"APLF"	0.00875713903977272	-0.698246133903689	0.01	0.167	1	"Ast"	"APLF"	"40-60"	"female"
"METAP1D"	0.00875713903977272	-0.112751312509039	0.01	0.167	1	"Ast"	"METAP1D"	"40-60"	"female"
"AP1S3"	0.00875713903977272	-0.627179057861764	0.01	0.167	1	"Ast"	"AP1S3"	"40-60"	"female"
"AC083798.2"	0.00875713903977272	-0.0996764879869518	0.01	0.167	1	"Ast"	"AC083798.2"	"40-60"	"female"
"RFC4"	0.00875713903977272	-0.29376764538511	0.01	0.167	1	"Ast"	"RFC4"	"40-60"	"female"
"TMEM44-AS1"	0.00875713903977272	-0.296480680961712	0.01	0.167	1	"Ast"	"TMEM44-AS1"	"40-60"	"female"
"CXCL11"	0.00875713903977272	-0.103239251611565	0.01	0.167	1	"Ast"	"CXCL11"	"40-60"	"female"
"SNX25"	0.00875713903977272	-0.0864020161758109	0.01	0.167	1	"Ast"	"SNX25"	"40-60"	"female"
"PRLR"	0.00875713903977272	-0.16393134801841	0.01	0.167	1	"Ast"	"PRLR"	"40-60"	"female"
"AC008937.3"	0.00875713903977272	-0.105333670676029	0.01	0.167	1	"Ast"	"AC008937.3"	"40-60"	"female"
"PCDHGA11"	0.00875713903977272	-0.295921966184517	0.01	0.167	1	"Ast"	"PCDHGA11"	"40-60"	"female"
"AL137003.2"	0.00875713903977272	-0.202937858366587	0.01	0.167	1	"Ast"	"AL137003.2"	"40-60"	"female"
"ZKSCAN3"	0.00875713903977272	-0.289034569972397	0.01	0.167	1	"Ast"	"ZKSCAN3"	"40-60"	"female"
"RPP21"	0.00875713903977272	0.0543643725003724	0.01	0.167	1	"Ast"	"RPP21"	"40-60"	"female"
"LINC00472"	0.00875713903977272	-0.0921189031241711	0.01	0.167	1	"Ast"	"LINC00472"	"40-60"	"female"
"ITGB8"	0.00875713903977272	-0.093736193337632	0.01	0.167	1	"Ast"	"ITGB8"	"40-60"	"female"
"IMMP2L"	0.00875713903977272	-0.1090416974745	0.01	0.167	1	"Ast"	"IMMP2L"	"40-60"	"female"
"AGK"	0.00875713903977272	-0.0996764879869518	0.01	0.167	1	"Ast"	"AGK"	"40-60"	"female"
"HDX"	0.00875713903977272	-0.53580055739539	0.01	0.167	1	"Ast"	"HDX"	"40-60"	"female"
"BEX5"	0.00875713903977272	-0.105333670676029	0.01	0.167	1	"Ast"	"BEX5"	"40-60"	"female"
"ARMCX5"	0.00875713903977272	-0.0714557617168944	0.01	0.167	1	"Ast"	"ARMCX5"	"40-60"	"female"
"LONRF1"	0.00875713903977272	-0.108377963343716	0.01	0.167	1	"Ast"	"LONRF1"	"40-60"	"female"
"AC087623.3"	0.00875713903977272	-0.0671222090323634	0.01	0.167	1	"Ast"	"AC087623.3"	"40-60"	"female"
"ZC3H3"	0.00875713903977272	-0.399593586216974	0.01	0.167	1	"Ast"	"ZC3H3"	"40-60"	"female"
"HABP4"	0.00875713903977272	-0.0713063597364087	0.01	0.167	1	"Ast"	"HABP4"	"40-60"	"female"
"NAIF1"	0.00875713903977272	-0.0954479225117996	0.01	0.167	1	"Ast"	"NAIF1"	"40-60"	"female"
"AL158151.4"	0.00875713903977272	-0.10295572849235	0.01	0.167	1	"Ast"	"AL158151.4"	"40-60"	"female"
"C9orf106"	0.00875713903977272	-0.0700013418726355	0.01	0.167	1	"Ast"	"C9orf106"	"40-60"	"female"
"ABCA2"	0.00875713903977272	-0.112244577183837	0.01	0.167	1	"Ast"	"ABCA2"	"40-60"	"female"
"ZDHHC13"	0.00875713903977272	-0.24928223466301	0.01	0.167	1	"Ast"	"ZDHHC13"	"40-60"	"female"
"AP000487.2"	0.00875713903977272	-0.102734386937772	0.01	0.167	1	"Ast"	"AP000487.2"	"40-60"	"female"
"MIR4300HG"	0.00875713903977272	-0.217205061869385	0.01	0.167	1	"Ast"	"MIR4300HG"	"40-60"	"female"
"JHY"	0.00875713903977272	-0.206443616337326	0.01	0.167	1	"Ast"	"JHY"	"40-60"	"female"
"AL450322.1"	0.00875713903977272	-0.0881150709717717	0.01	0.167	1	"Ast"	"AL450322.1"	"40-60"	"female"
"C1S"	0.00875713903977272	-0.0872875731029272	0.01	0.167	1	"Ast"	"C1S"	"40-60"	"female"
"HIST4H4"	0.00875713903977272	-0.185555693113444	0.01	0.167	1	"Ast"	"HIST4H4"	"40-60"	"female"
"CACNB3"	0.00875713903977272	-0.114003402669061	0.01	0.167	1	"Ast"	"CACNB3"	"40-60"	"female"
"ZBTB39"	0.00875713903977272	-0.0714557617168944	0.01	0.167	1	"Ast"	"ZBTB39"	"40-60"	"female"
"AL162377.1"	0.00875713903977272	-0.0850778941311122	0.01	0.167	1	"Ast"	"AL162377.1"	"40-60"	"female"
"KLF5"	0.00875713903977272	-0.289034569972397	0.01	0.167	1	"Ast"	"KLF5"	"40-60"	"female"
"DCUN1D2"	0.00875713903977272	-0.0915170527429226	0.01	0.167	1	"Ast"	"DCUN1D2"	"40-60"	"female"
"FOXN3-AS1"	0.00875713903977272	-0.1090416974745	0.01	0.167	1	"Ast"	"FOXN3-AS1"	"40-60"	"female"
"AL163051.1"	0.00875713903977272	-0.114372449330796	0.01	0.167	1	"Ast"	"AL163051.1"	"40-60"	"female"
"PPP1R13B"	0.00875713903977272	-0.28805872947354	0.01	0.167	1	"Ast"	"PPP1R13B"	"40-60"	"female"
"SHF"	0.00875713903977272	-0.281515135913026	0.01	0.167	1	"Ast"	"SHF"	"40-60"	"female"
"LINC00926"	0.00875713903977272	-0.0915170527429226	0.01	0.167	1	"Ast"	"LINC00926"	"40-60"	"female"
"SMAD3"	0.00875713903977272	-0.113117128381041	0.01	0.167	1	"Ast"	"SMAD3"	"40-60"	"female"
"NEO1"	0.00875713903977272	-0.268296048729	0.01	0.167	1	"Ast"	"NEO1"	"40-60"	"female"
"CTF1"	0.00875713903977272	-0.398920183695402	0.01	0.167	1	"Ast"	"CTF1"	"40-60"	"female"
"ITGAD"	0.00875713903977272	-0.102967724221867	0.01	0.167	1	"Ast"	"ITGAD"	"40-60"	"female"
"AC116667.2"	0.00875713903977272	-0.0937176079433531	0.01	0.167	1	"Ast"	"AC116667.2"	"40-60"	"female"
"ZNF287"	0.00875713903977272	-0.10295572849235	0.01	0.167	1	"Ast"	"ZNF287"	"40-60"	"female"
"LLGL1"	0.00875713903977272	-0.0966620395752076	0.01	0.167	1	"Ast"	"LLGL1"	"40-60"	"female"
"AC005332.1"	0.00875713903977272	-0.108778645622813	0.01	0.167	1	"Ast"	"AC005332.1"	"40-60"	"female"
"ZNF334"	0.00875713903977272	-0.107778985396485	0.01	0.167	1	"Ast"	"ZNF334"	"40-60"	"female"
"ZNF121"	0.00875713903977272	-0.281918181143218	0.01	0.167	1	"Ast"	"ZNF121"	"40-60"	"female"
"HAUS8"	0.00875713903977272	-0.327931811837376	0.01	0.167	1	"Ast"	"HAUS8"	"40-60"	"female"
"ZNF682"	0.00875713903977272	-0.114003402669061	0.01	0.167	1	"Ast"	"ZNF682"	"40-60"	"female"
