"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"RP11-778J15.11"	6.13300111510906e-140	0.254469010388391	0.15	0.04	2.06013640457629e-135	"Mig"	"RP11-778J15.1"	"70-80"	"male"
"PLEKHA73"	1.13472547012357e-139	0.50763257100849	0.167	0.052	3.8116563266921e-135	"Mig"	"PLEKHA7"	"70-80"	"male"
"PCMT1"	1.51601964807041e-139	0.410631862253501	0.19	0.067	5.09246159983332e-135	"Mig"	"PCMT1"	"70-80"	"male"
"RSRP13"	1.73009672872107e-139	0.147589061872956	0.221	0.085	5.81156792144695e-135	"Mig"	"RSRP1"	"70-80"	"male"
"KANSL1L3"	2.73848929481515e-139	0.206287625004917	0.203	0.074	9.19885939021358e-135	"Mig"	"KANSL1L"	"70-80"	"male"
"QKI3"	3.72973832765769e-139	0.364493565186191	0.259	0.114	1.25285640164349e-134	"Mig"	"QKI"	"70-80"	"male"
"GARNL31"	5.79958058359563e-139	0.0857273165660268	0.261	0.112	1.94813711383561e-134	"Mig"	"GARNL3"	"70-80"	"male"
"ZCCHC113"	5.94753077931085e-139	0.0766232667002369	0.224	0.087	1.99783506407831e-134	"Mig"	"ZCCHC11"	"70-80"	"male"
"ANKIB12"	6.46502611426545e-139	0.115141236441563	0.252	0.106	2.17166692204291e-134	"Mig"	"ANKIB1"	"70-80"	"male"
"NAALADL23"	1.15349324297043e-138	0.101062076148576	0.252	0.106	3.87469915246196e-134	"Mig"	"NAALADL2"	"70-80"	"male"
"WDFY33"	1.45699794509154e-138	0.140634555965333	0.263	0.113	4.894201797357e-134	"Mig"	"WDFY3"	"70-80"	"male"
"SPG113"	1.87105408876419e-138	0.13793114143393	0.171	0.053	6.2850577895678e-134	"Mig"	"SPG11"	"70-80"	"male"
"FNBP43"	1.96486080053405e-138	0.0325407967513329	0.208	0.077	6.60016391507394e-134	"Mig"	"FNBP4"	"70-80"	"male"
"CAPZA22"	2.96775621948123e-138	0.463505895679509	0.213	0.082	9.9689899168594e-134	"Mig"	"CAPZA2"	"70-80"	"male"
"SEC622"	5.95168036322626e-138	0.325311417097484	0.28	0.127	1.99922895081133e-133	"Mig"	"SEC62"	"70-80"	"male"
"EPHA5"	8.60622150865074e-138	0.231969737608007	0.251	0.107	2.89091586697087e-133	"Mig"	"EPHA5"	"70-80"	"male"
"CDC272"	1.70662165135482e-137	0.0655849494132086	0.234	0.094	5.73271278906598e-133	"Mig"	"CDC27"	"70-80"	"male"
"SYT14"	1.78090183618454e-137	0.0111599804167442	0.285	0.128	5.98222735792749e-133	"Mig"	"SYT14"	"70-80"	"male"
"TBCA2"	2.20952407370298e-137	0.343725336116306	0.206	0.077	7.42201231597568e-133	"Mig"	"TBCA"	"70-80"	"male"
"COX4I12"	2.3830250329408e-137	0.663274361108607	0.182	0.063	8.00481938815145e-133	"Mig"	"COX4I1"	"70-80"	"male"
"SETD53"	2.95184953916574e-137	0.0915544300091777	0.316	0.15	9.91555778701165e-133	"Mig"	"SETD5"	"70-80"	"male"
"ATRN1"	4.74555142863224e-137	0.209433047539947	0.206	0.076	1.59407818039186e-132	"Mig"	"ATRN"	"70-80"	"male"
"CTTN2"	5.4960613516918e-137	0.247106325684701	0.228	0.092	1.84618196864679e-132	"Mig"	"CTTN"	"70-80"	"male"
"SBF23"	8.81400966123884e-137	0.0752581161904198	0.333	0.164	2.96071398530674e-132	"Mig"	"SBF2"	"70-80"	"male"
"FRYL3"	1.01373605504345e-136	0.165739859587255	0.221	0.087	3.40524078249647e-132	"Mig"	"FRYL"	"70-80"	"male"
"GRID11"	1.07903704500188e-136	0.0436446477980685	0.289	0.132	3.6245933378658e-132	"Mig"	"GRID1"	"70-80"	"male"
"PPHLN11"	1.61746469709548e-136	0.120740550274332	0.218	0.084	5.43322566401343e-132	"Mig"	"PPHLN1"	"70-80"	"male"
"SRGAP2B2"	1.68693856426869e-136	0.222859875476556	0.145	0.039	5.66659533123497e-132	"Mig"	"SRGAP2B"	"70-80"	"male"
"SEPT23"	3.0644374656982e-136	0.143884247843227	0.198	0.071	1.02937518910268e-131	"Mig"	"SEPT2"	"70-80"	"male"
"FUT91"	3.29477437884341e-136	0.168819220194651	0.312	0.15	1.10674766159729e-131	"Mig"	"FUT9"	"70-80"	"male"
"CCDC66"	3.38725169944126e-136	0.150579737410442	0.174	0.056	1.13781171835931e-131	"Mig"	"CCDC66"	"70-80"	"male"
"PRKAR1A1"	3.57288437286744e-136	0.449884496600567	0.214	0.084	1.2001675896899e-131	"Mig"	"PRKAR1A"	"70-80"	"male"
"LONP23"	4.33506059726738e-136	0.119776901124588	0.231	0.093	1.45619020522808e-131	"Mig"	"LONP2"	"70-80"	"male"
"RCOR3"	4.6271008559284e-136	0.203475145206746	0.168	0.053	1.55428944851491e-131	"Mig"	"RCOR3"	"70-80"	"male"
"WDR72"	5.64009258723218e-136	0.137235837292417	0.305	0.144	1.89456350097716e-131	"Mig"	"WDR7"	"70-80"	"male"
"RIC31"	6.38629773155293e-136	0.16343386406063	0.174	0.056	2.14522127100594e-131	"Mig"	"RIC3"	"70-80"	"male"
"APBB21"	7.0259951155349e-136	0.168657986724139	0.238	0.098	2.36010201925933e-131	"Mig"	"APBB2"	"70-80"	"male"
"AGO42"	7.30568502216849e-136	0.161261493623226	0.183	0.062	2.45405265579662e-131	"Mig"	"AGO4"	"70-80"	"male"
"NR2C1"	8.0706211269222e-136	0.167883220881248	0.144	0.038	2.71100234274443e-131	"Mig"	"NR2C1"	"70-80"	"male"
"CCSER22"	9.30677096687644e-136	0.133511820466603	0.25	0.106	3.12623743548347e-131	"Mig"	"CCSER2"	"70-80"	"male"
"BEX1"	1.28550725075331e-135	0.591059931220463	0.208	0.081	4.31814740600546e-131	"Mig"	"BEX1"	"70-80"	"male"
"TYW11"	1.57912670445004e-135	0.177314402351954	0.162	0.049	5.30444451291812e-131	"Mig"	"TYW1"	"70-80"	"male"
"RIC1"	1.71978751832968e-135	0.18993416600175	0.136	0.033	5.77693825282124e-131	"Mig"	"RIC1"	"70-80"	"male"
"PARK23"	2.07085541732958e-135	0.0908422192525506	0.41	0.221	6.95621043235181e-131	"Mig"	"PARK2"	"70-80"	"male"
"SLF1"	2.11859311636034e-135	0.145811787496494	0.185	0.064	7.11656613716602e-131	"Mig"	"SLF1"	"70-80"	"male"
"ZMYM43"	2.15810397791085e-135	0.241487612663017	0.241	0.101	7.24928707220033e-131	"Mig"	"ZMYM4"	"70-80"	"male"
"PIP4K2A3"	2.54162672624154e-135	0.429745873520718	0.149	0.042	8.53757833611794e-131	"Mig"	"PIP4K2A"	"70-80"	"male"
"MLLT11"	2.66342073998718e-135	0.608774650002444	0.172	0.057	8.94669660769094e-131	"Mig"	"MLLT11"	"70-80"	"male"
"THUMPD3-AS11"	4.49422674940375e-135	0.133205838945717	0.158	0.047	1.50965570739221e-130	"Mig"	"THUMPD3-AS1"	"70-80"	"male"
"MAMDC22"	5.00095799430631e-135	0.532792682737672	0.158	0.048	1.67987179986743e-130	"Mig"	"MAMDC2"	"70-80"	"male"
"IFT172"	5.33475197305282e-135	0.161875792529321	0.175	0.057	1.79199653526817e-130	"Mig"	"IFT172"	"70-80"	"male"
"XPO53"	5.4278104623684e-135	0.51643066193456	0.162	0.051	1.82325581241417e-130	"Mig"	"XPO5"	"70-80"	"male"
"LINC006851"	6.22840435405211e-135	0.126530605065722	0.212	0.082	2.09218330656965e-130	"Mig"	"LINC00685"	"70-80"	"male"
"SLMAP1"	8.95483504326439e-135	0.117777406738619	0.191	0.067	3.00801863938294e-130	"Mig"	"SLMAP"	"70-80"	"male"
"PCMTD11"	1.04418009678257e-134	0.15999093898011	0.184	0.063	3.50750536310232e-130	"Mig"	"PCMTD1"	"70-80"	"male"
"PIK3C2A2"	1.14788211135062e-134	0.181937309032432	0.134	0.033	3.85585080023786e-130	"Mig"	"PIK3C2A"	"70-80"	"male"
"DHX29"	1.15925274810963e-134	0.214947205403412	0.133	0.032	3.89404590617505e-130	"Mig"	"DHX29"	"70-80"	"male"
"ODF2L"	1.27032698565106e-134	0.080991810330551	0.206	0.077	4.26715537750049e-130	"Mig"	"ODF2L"	"70-80"	"male"
"KPNA1"	1.30931090418455e-134	0.19567704364377	0.166	0.052	4.39810625824631e-130	"Mig"	"KPNA1"	"70-80"	"male"
"OLA1"	1.4178167092028e-134	0.216940654879873	0.219	0.086	4.76258810788313e-130	"Mig"	"OLA1"	"70-80"	"male"
"LUZP2"	1.41803043572627e-134	0.384797476229441	0.185	0.065	4.76330603664811e-130	"Mig"	"LUZP2"	"70-80"	"male"
"BEX4"	1.72522550065837e-134	0.53530309811522	0.165	0.053	5.79520497926152e-130	"Mig"	"BEX4"	"70-80"	"male"
"C5orf421"	1.98277918773539e-134	0.0655859743937057	0.259	0.112	6.66035356952196e-130	"Mig"	"C5orf42"	"70-80"	"male"
"CDH9"	2.56172121984352e-134	0.313943724150463	0.287	0.138	8.60507774957637e-130	"Mig"	"CDH9"	"70-80"	"male"
"TXNDC16"	3.90130898207233e-134	0.256942902034872	0.142	0.038	1.31048870016792e-129	"Mig"	"TXNDC16"	"70-80"	"male"
"GPR137C"	5.91359429535528e-134	0.234377576470616	0.168	0.054	1.98643545975279e-129	"Mig"	"GPR137C"	"70-80"	"male"
"RAB3A"	6.92712608729526e-134	0.605331454416548	0.2	0.076	2.32689092398335e-129	"Mig"	"RAB3A"	"70-80"	"male"
"RP11-701H24.91"	9.89204130678608e-134	0.17975404123215	0.348	0.176	3.32283559536251e-129	"Mig"	"RP11-701H24.9"	"70-80"	"male"
"ANKRD13C"	1.8480875751948e-133	0.0299737207360656	0.194	0.069	6.20791097383686e-129	"Mig"	"ANKRD13C"	"70-80"	"male"
"AP3S11"	1.99383295428429e-133	0.30191556667104	0.164	0.052	6.69748427673635e-129	"Mig"	"AP3S1"	"70-80"	"male"
"XRRA12"	2.22738398662663e-133	0.215437700448459	0.155	0.046	7.48200554947751e-129	"Mig"	"XRRA1"	"70-80"	"male"
"APC1"	2.30532691261659e-133	0.123631301929515	0.191	0.068	7.7438236321704e-129	"Mig"	"APC"	"70-80"	"male"
"TRAPPC92"	2.3377177916006e-133	0.136755726120149	0.243	0.102	7.85262783376556e-129	"Mig"	"TRAPPC9"	"70-80"	"male"
"RAD50"	2.75122149792171e-133	0.186591217458441	0.171	0.056	9.24162813366881e-129	"Mig"	"RAD50"	"70-80"	"male"
"ITGA91"	3.4668506377928e-133	0.136417405409457	0.186	0.066	1.16454979774098e-128	"Mig"	"ITGA9"	"70-80"	"male"
"REEP5"	3.83977812484104e-133	0.436436052076092	0.181	0.063	1.28981986991535e-128	"Mig"	"REEP5"	"70-80"	"male"
"GBE12"	4.09488689172641e-133	0.211153638505037	0.142	0.038	1.37551345579982e-128	"Mig"	"GBE1"	"70-80"	"male"
"MTR"	4.21049307638169e-133	0.18179014177821	0.14	0.037	1.41434672928737e-128	"Mig"	"MTR"	"70-80"	"male"
"HECTD42"	4.31254347143829e-133	0.077027140846758	0.317	0.153	1.44862647749084e-128	"Mig"	"HECTD4"	"70-80"	"male"
"RP11-664H17.1"	5.95605775643198e-133	0.166180541077538	0.13	0.031	2.00069936096307e-128	"Mig"	"RP11-664H17.1"	"70-80"	"male"
"LRRFIP22"	1.00067944821499e-132	0.089098313177566	0.248	0.106	3.36138233449898e-128	"Mig"	"LRRFIP2"	"70-80"	"male"
"PPM1B1"	1.37229414571183e-132	0.211931508239128	0.184	0.064	4.60967326486059e-128	"Mig"	"PPM1B"	"70-80"	"male"
"ABCA51"	2.26302169518029e-132	0.0997495681089093	0.286	0.132	7.6017161762801e-128	"Mig"	"ABCA5"	"70-80"	"male"
"ZBTB203"	2.28277994150796e-132	0.320985171127352	0.197	0.073	7.66808610151938e-128	"Mig"	"ZBTB20"	"70-80"	"male"
"CMSS1"	2.54899606910554e-132	0.114901565035969	0.224	0.09	8.56233269573243e-128	"Mig"	"CMSS1"	"70-80"	"male"
"RP11-106M3.3"	3.75218235725610e-132	0.279240592429454	0.1	0.015	1.26039557562589e-127	"Mig"	"RP11-106M3.3"	"70-80"	"male"
"ACAP23"	3.98897732185986e-132	0.0742248433960131	0.256	0.11	1.33993737218595e-127	"Mig"	"ACAP2"	"70-80"	"male"
"RP11-613M10.9"	5.63016503811129e-132	0.270347594888811	0.117	0.024	1.89122873795196e-127	"Mig"	"RP11-613M10.9"	"70-80"	"male"
"ADK3"	6.10781233097977e-132	0.091264326655911	0.333	0.166	2.05167524009942e-127	"Mig"	"ADK"	"70-80"	"male"
"MYO16"	7.68565054245557e-132	0.328874965644024	0.197	0.075	2.58168687371625e-127	"Mig"	"MYO16"	"70-80"	"male"
"EPB41L51"	8.73037243783212e-132	0.203291841462615	0.153	0.045	2.93261940559219e-127	"Mig"	"EPB41L5"	"70-80"	"male"
"PTPN41"	9.06578243009044e-132	0.0826866054841962	0.256	0.111	3.04528697609168e-127	"Mig"	"PTPN4"	"70-80"	"male"
"PHF111"	9.17474834358183e-132	0.153917571854599	0.138	0.036	3.08188971609257e-127	"Mig"	"PHF11"	"70-80"	"male"
"CACNA1D"	9.31007143720104e-132	0.0601085320563461	0.289	0.134	3.1273460964702e-127	"Mig"	"CACNA1D"	"70-80"	"male"
"COX5B1"	1.10038180782067e-131	0.637363009191857	0.141	0.039	3.69629253065042e-127	"Mig"	"COX5B"	"70-80"	"male"
"FOXJ33"	1.14593195470025e-131	0.105353272880892	0.221	0.088	3.8493000290336e-127	"Mig"	"FOXJ3"	"70-80"	"male"
"MTF2"	1.66185599238249e-131	0.192479580777672	0.15	0.043	5.58234046401202e-127	"Mig"	"MTF2"	"70-80"	"male"
"DENND1B1"	2.50934658250439e-131	0.19186496559761	0.169	0.055	8.42914610529049e-127	"Mig"	"DENND1B"	"70-80"	"male"
"PUS7L"	3.21622687632194e-131	0.247729141239613	0.145	0.041	1.0803627700253e-126	"Mig"	"PUS7L"	"70-80"	"male"
"ASCC1"	3.43426124480293e-131	0.151176872232398	0.146	0.041	1.15360269474175e-126	"Mig"	"ASCC1"	"70-80"	"male"
"BCL2L141"	3.50200340265698e-131	0.293127346648149	0.108	0.019	1.17635796298651e-126	"Mig"	"BCL2L14"	"70-80"	"male"
"FAR1"	4.46929872776483e-131	0.196775894338341	0.194	0.071	1.50128213564348e-126	"Mig"	"FAR1"	"70-80"	"male"
"TBC1D321"	5.62185081541181e-131	0.0684997595877954	0.219	0.087	1.88843590740498e-126	"Mig"	"TBC1D32"	"70-80"	"male"
"GPR75-ASB31"	5.99348071024296e-131	0.179460823687203	0.163	0.051	2.01327010537771e-126	"Mig"	"GPR75-ASB3"	"70-80"	"male"
"HINT1"	9.87930901355022e-131	0.593472264927845	0.145	0.042	3.31855869074165e-126	"Mig"	"HINT1"	"70-80"	"male"
"ASPH1"	1.02479146465315e-130	0.337908034540404	0.186	0.067	3.44237700891638e-126	"Mig"	"ASPH"	"70-80"	"male"
"HACD31"	1.3582959727482e-130	0.341450471085639	0.164	0.053	4.56265200205848e-126	"Mig"	"HACD3"	"70-80"	"male"
"TMEM2411"	1.40571401789936e-130	0.132671612173603	0.183	0.064	4.72193395752574e-126	"Mig"	"TMEM241"	"70-80"	"male"
"OCIAD1"	1.5713244966321e-130	0.400502908340317	0.227	0.094	5.27823611663688e-126	"Mig"	"OCIAD1"	"70-80"	"male"
"CEP57"	1.95908578923778e-130	0.174052040635505	0.172	0.057	6.58076507462862e-126	"Mig"	"CEP57"	"70-80"	"male"
"PER31"	2.51749125997137e-130	0.318464508399188	0.131	0.033	8.45650489136983e-126	"Mig"	"PER3"	"70-80"	"male"
"C11orf581"	2.66266316592514e-130	0.23208943921826	0.176	0.06	8.94415184065915e-126	"Mig"	"C11orf58"	"70-80"	"male"
"SOS13"	2.75501082450024e-130	0.132393383108705	0.276	0.127	9.25435686057876e-126	"Mig"	"SOS1"	"70-80"	"male"
"DDX53"	2.87734388591099e-130	0.200174534469919	0.226	0.093	9.66528584716361e-126	"Mig"	"DDX5"	"70-80"	"male"
"UPF3A1"	3.79401103329488e-130	0.12727306985862	0.191	0.069	1.27444624619408e-125	"Mig"	"UPF3A"	"70-80"	"male"
"ME3"	4.55871153321468e-130	0.0515101124221524	0.19	0.068	1.53131679112214e-125	"Mig"	"ME3"	"70-80"	"male"
"ARMC93"	4.77212775915738e-130	0.164782104152881	0.265	0.119	1.60300543557856e-125	"Mig"	"ARMC9"	"70-80"	"male"
"NR6A11"	6.37602803431055e-130	0.130121701889893	0.205	0.079	2.14177157700526e-125	"Mig"	"NR6A1"	"70-80"	"male"
"TNKS3"	6.93993909101535e-130	0.0945703222894532	0.309	0.149	2.33119494006297e-125	"Mig"	"TNKS"	"70-80"	"male"
"NUTM2A-AS13"	7.80202444304848e-130	0.127335587280927	0.233	0.097	2.62077803066442e-125	"Mig"	"NUTM2A-AS1"	"70-80"	"male"
"C2CD51"	1.72718252393715e-129	0.163155462001094	0.265	0.119	5.80177881615727e-125	"Mig"	"C2CD5"	"70-80"	"male"
"MDN1"	1.93702787948591e-129	0.158092444044558	0.181	0.063	6.50667034998111e-125	"Mig"	"MDN1"	"70-80"	"male"
"ZC3H14"	2.13277499308454e-129	0.139212203170352	0.188	0.068	7.16420447927026e-125	"Mig"	"ZC3H14"	"70-80"	"male"
"IBTK"	2.30574377423207e-129	0.0984329224991676	0.173	0.058	7.74522391202293e-125	"Mig"	"IBTK"	"70-80"	"male"
"SRSF113"	2.46315403570713e-129	0.149639773371999	0.337	0.17	8.27398072134383e-125	"Mig"	"SRSF11"	"70-80"	"male"
"GOLT1B"	2.88341930667191e-129	0.21776117491269	0.123	0.028	9.68569379304162e-125	"Mig"	"GOLT1B"	"70-80"	"male"
"WDPCP3"	3.07443701274049e-129	0.114012489871463	0.358	0.186	1.03273413694966e-124	"Mig"	"WDPCP"	"70-80"	"male"
"ZRANB31"	3.1125322284764e-129	0.104886721524295	0.213	0.084	1.04553070086751e-124	"Mig"	"ZRANB3"	"70-80"	"male"
"STRN32"	3.77420225847095e-129	0.145517777358504	0.209	0.082	1.26779228064298e-124	"Mig"	"STRN3"	"70-80"	"male"
"MFN1"	3.93587133827528e-129	0.247642119269128	0.125	0.029	1.32209854124005e-124	"Mig"	"MFN1"	"70-80"	"male"
"KIFAP3"	3.98555157246395e-129	0.243667946016451	0.266	0.121	1.33878662870637e-124	"Mig"	"KIFAP3"	"70-80"	"male"
"NPAS33"	4.18498405744639e-129	0.275057527134793	0.378	0.205	1.40577799473682e-124	"Mig"	"NPAS3"	"70-80"	"male"
"TOP2B"	4.30081236185571e-129	0.298409852391492	0.151	0.045	1.44468588047095e-124	"Mig"	"TOP2B"	"70-80"	"male"
"PPP1R12B2"	5.70812203767323e-129	0.0578145900490379	0.273	0.124	1.91741527367482e-124	"Mig"	"PPP1R12B"	"70-80"	"male"
"TRIM332"	6.23800779755496e-129	0.0499654445726789	0.25	0.108	2.09540919927669e-124	"Mig"	"TRIM33"	"70-80"	"male"
"KCNQ11"	1.32896143057966e-128	0.222857262525243	0.106	0.019	4.46411434146013e-124	"Mig"	"KCNQ1"	"70-80"	"male"
"TASP1"	1.68883961119885e-128	0.104985044632316	0.186	0.066	5.67298113797804e-124	"Mig"	"TASP1"	"70-80"	"male"
"PTPRS2"	1.76877410917332e-128	0.171019094391408	0.326	0.164	5.94148911012409e-124	"Mig"	"PTPRS"	"70-80"	"male"
"TCERG1"	2.03515695712609e-128	0.16110810764414	0.201	0.076	6.83629573468225e-124	"Mig"	"TCERG1"	"70-80"	"male"
"RP11-75C9.2"	3.18454598972803e-128	0.260003564513701	0.104	0.018	1.06972084340954e-123	"Mig"	"RP11-75C9.2"	"70-80"	"male"
"HSD17B4"	4.32654413763783e-128	0.180650806131071	0.183	0.065	1.45332944127392e-123	"Mig"	"HSD17B4"	"70-80"	"male"
"TRIP123"	4.5401355839137e-128	0.123240421351522	0.229	0.095	1.52507694399245e-123	"Mig"	"TRIP12"	"70-80"	"male"
"CBWD5"	5.33973838687146e-128	0.134269696409381	0.204	0.079	1.79367152153399e-123	"Mig"	"CBWD5"	"70-80"	"male"
"NFX1"	5.36534191333436e-128	0.114594365163659	0.175	0.06	1.80227200210815e-123	"Mig"	"NFX1"	"70-80"	"male"
"CCDC144NL-AS1"	6.29100515091917e-128	0.21774813020993	0.123	0.028	2.11321154024526e-123	"Mig"	"CCDC144NL-AS1"	"70-80"	"male"
"SCFD11"	6.37158104407626e-128	0.125257510343994	0.194	0.072	2.14027778851566e-123	"Mig"	"SCFD1"	"70-80"	"male"
"ZNF7211"	7.73335826023426e-128	0.0323155400053345	0.235	0.098	2.59771237319529e-123	"Mig"	"ZNF721"	"70-80"	"male"
"PAPD43"	1.30746431117465e-127	0.0853127743622094	0.204	0.078	4.39190336766677e-123	"Mig"	"PAPD4"	"70-80"	"male"
"NCOR13"	1.46159104824667e-127	0.0934403265907209	0.284	0.132	4.90963049016538e-123	"Mig"	"NCOR1"	"70-80"	"male"
"EPS15L11"	1.5596655121802e-127	0.14132366139668	0.173	0.059	5.2390724219645e-123	"Mig"	"EPS15L1"	"70-80"	"male"
"ASAH1"	3.04430365067171e-127	0.369465720333263	0.115	0.024	1.02261203929713e-122	"Mig"	"ASAH1"	"70-80"	"male"
"SRSF7"	3.12403263203732e-127	0.259710084702425	0.123	0.029	1.04939380142766e-122	"Mig"	"SRSF7"	"70-80"	"male"
"NBAS2"	3.74718949101847e-127	0.0542121862919822	0.24	0.102	1.25871842192801e-122	"Mig"	"NBAS"	"70-80"	"male"
"RUNX12"	4.47642176570855e-127	0.125353663246627	0.132	0.034	1.50367483531916e-122	"Mig"	"RUNX1"	"70-80"	"male"
"TPST11"	5.33275644903834e-127	0.0513074157409295	0.262	0.118	1.79132621879647e-122	"Mig"	"TPST1"	"70-80"	"male"
"OSBPL31"	5.50894158214123e-127	0.202812135466017	0.176	0.062	1.85050856685706e-122	"Mig"	"OSBPL3"	"70-80"	"male"
"ASTN11"	5.70169512414217e-127	0.0910414390110013	0.266	0.12	1.9152564091506e-122	"Mig"	"ASTN1"	"70-80"	"male"
"DYM3"	6.45942192180259e-127	0.0604225830011389	0.251	0.11	2.16978441775271e-122	"Mig"	"DYM"	"70-80"	"male"
"SESTD11"	9.95940049227303e-127	0.11667139445289	0.178	0.062	3.34546221935943e-122	"Mig"	"SESTD1"	"70-80"	"male"
"MIR124-2HG"	1.18768421931663e-126	0.0519540385944285	0.205	0.08	3.9895500611065e-122	"Mig"	"MIR124-2HG"	"70-80"	"male"
"GRK4"	1.65922374404271e-126	0.113110845580043	0.169	0.057	5.57349847861387e-122	"Mig"	"GRK4"	"70-80"	"male"
"SAT21"	2.28981859204737e-126	0.204844796375734	0.168	0.057	7.69172963254632e-122	"Mig"	"SAT2"	"70-80"	"male"
"PGAM1"	2.50572711418515e-126	0.62354752899197	0.226	0.098	8.41698794925933e-122	"Mig"	"PGAM1"	"70-80"	"male"
"CRTC3"	2.87648900316674e-126	0.176324552526582	0.169	0.057	9.6624142105374e-122	"Mig"	"CRTC3"	"70-80"	"male"
"MAP4K52"	2.97627205914535e-126	0.12732466122497	0.201	0.078	9.99759547387514e-122	"Mig"	"MAP4K5"	"70-80"	"male"
"DENND4C3"	3.63916425963742e-126	0.186126609472768	0.145	0.042	1.22243166645481e-121	"Mig"	"DENND4C"	"70-80"	"male"
"RICTOR3"	4.42432116180486e-126	0.0894201750045853	0.227	0.094	1.48617372146187e-121	"Mig"	"RICTOR"	"70-80"	"male"
"AMBRA13"	4.49867069517922e-126	0.300634718151009	0.215	0.087	1.51114847321765e-121	"Mig"	"AMBRA1"	"70-80"	"male"
"BRWD13"	4.56081964003736e-126	0.132825034412178	0.289	0.136	1.53202492528495e-121	"Mig"	"BRWD1"	"70-80"	"male"
"CRLF1"	6.03905000997641e-126	0.328099652470554	0.183	0.066	2.02857728885118e-121	"Mig"	"CRLF1"	"70-80"	"male"
"SLC12A21"	8.75050721488622e-126	0.173685965988419	0.187	0.069	2.93938287855243e-121	"Mig"	"SLC12A2"	"70-80"	"male"
"EIF4A23"	1.34674675714042e-125	0.491319350296737	0.384	0.213	4.5238570319104e-121	"Mig"	"EIF4A2"	"70-80"	"male"
"PTPRM2"	1.37111188499254e-125	0.276243997238534	0.233	0.102	4.60570193287844e-121	"Mig"	"PTPRM"	"70-80"	"male"
"DCAF62"	2.11343594849693e-125	0.126070743761265	0.242	0.105	7.09924269459605e-121	"Mig"	"DCAF6"	"70-80"	"male"
"TUBA1A1"	2.59429620061722e-125	0.636728014570456	0.173	0.062	8.71450036749331e-121	"Mig"	"TUBA1A"	"70-80"	"male"
"TMCC13"	2.60998210266169e-125	0.0138174086732441	0.287	0.135	8.76719088105089e-121	"Mig"	"TMCC1"	"70-80"	"male"
"TUBB2A"	2.67315733257698e-125	0.760036240889467	0.182	0.069	8.97940279585934e-121	"Mig"	"TUBB2A"	"70-80"	"male"
"TULP41"	2.67720654011878e-125	0.0870796579021009	0.26	0.117	8.99300448891301e-121	"Mig"	"TULP4"	"70-80"	"male"
"ATP5J"	2.82534271515174e-125	0.546105848631731	0.105	0.019	9.49060871446621e-121	"Mig"	"ATP5J"	"70-80"	"male"
"SENP5"	3.05202421833982e-125	0.0479228489861689	0.205	0.079	1.02520545518253e-120	"Mig"	"SENP5"	"70-80"	"male"
"ARMC81"	3.49090338269016e-125	0.186503073611747	0.178	0.063	1.17262935527945e-120	"Mig"	"ARMC8"	"70-80"	"male"
"NAA15"	3.49785640033769e-125	0.103867123741086	0.154	0.048	1.17496494343743e-120	"Mig"	"NAA15"	"70-80"	"male"
"MDH1"	3.66095377955435e-125	0.432632385200904	0.18	0.065	1.2297509840901e-120	"Mig"	"MDH1"	"70-80"	"male"
"NSMAF"	4.39832260176357e-125	0.0330535485726612	0.179	0.064	1.4774405451584e-120	"Mig"	"NSMAF"	"70-80"	"male"
"SLC13A31"	5.3020797548645e-125	0.0775999003597048	0.168	0.057	1.78102161045653e-120	"Mig"	"SLC13A3"	"70-80"	"male"
"PFDN51"	5.34743834911369e-125	0.400725000587995	0.16	0.052	1.79625801585078e-120	"Mig"	"PFDN5"	"70-80"	"male"
"PLD51"	6.28670457913625e-125	0.262068954745189	0.166	0.056	2.11176693517766e-120	"Mig"	"PLD5"	"70-80"	"male"
"ZNF6383"	6.57469456170595e-125	0.0658819448831054	0.306	0.149	2.20850565022264e-120	"Mig"	"ZNF638"	"70-80"	"male"
"CH17-189H20.13"	9.30067851270242e-125	0.0513323270974477	0.187	0.069	3.12419091920187e-120	"Mig"	"CH17-189H20.1"	"70-80"	"male"
"CSTF3"	1.00829207709109e-124	0.206508841038248	0.149	0.045	3.38695391615666e-120	"Mig"	"CSTF3"	"70-80"	"male"
"NUP133"	1.19953881826351e-124	0.178640875390887	0.123	0.03	4.02937084442897e-120	"Mig"	"NUP133"	"70-80"	"male"
"ZRANB21"	1.24485826352143e-124	0.132167441464165	0.246	0.108	4.18160339299482e-120	"Mig"	"ZRANB2"	"70-80"	"male"
"ANKRD361"	1.36860024092919e-124	0.0870846391080817	0.286	0.136	4.59726506930523e-120	"Mig"	"ANKRD36"	"70-80"	"male"
"SYNC"	1.59602668073497e-124	0.346073801947752	0.111	0.023	5.36121322325685e-120	"Mig"	"SYNC"	"70-80"	"male"
"RABGAP12"	1.6739090083009e-124	0.0906123479072467	0.257	0.116	5.62282774978355e-120	"Mig"	"RABGAP1"	"70-80"	"male"
"ZKSCAN12"	1.87846533062083e-124	0.13012914512182	0.196	0.075	6.30995289208844e-120	"Mig"	"ZKSCAN1"	"70-80"	"male"
"HMBOX11"	2.43417956926534e-124	0.155787809090371	0.146	0.044	8.17665259111919e-120	"Mig"	"HMBOX1"	"70-80"	"male"
