"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"disease"
"ALKBH7"	0.223417062989368	-0.031009034531756	0.07	0.101	1	"Mig"	"ALKBH7"	"40-60"	"MS"
"VTI1A2"	0.223940890119113	0.539908200833146	0.245	0.213	1	"Mig"	"VTI1A"	"40-60"	"MS"
"MGAT52"	0.224174185074243	0.194289191417664	0.18	0.239	1	"Mig"	"MGAT5"	"40-60"	"MS"
"TRAM11"	0.224766775971855	0.133040961735357	0.089	0.128	1	"Mig"	"TRAM1"	"40-60"	"MS"
"DARS2"	0.225381134806777	0.0222958393111283	0.11	0.149	1	"Mig"	"DARS"	"40-60"	"MS"
"HP1BP32"	0.225662643696175	0.0484476506983469	0.112	0.154	1	"Mig"	"HP1BP3"	"40-60"	"MS"
"LCP1"	0.225761139629124	-0.0394721378712026	0.091	0.128	1	"Mig"	"LCP1"	"40-60"	"MS"
"FOS2"	0.226207347446139	0.664387515026697	0.17	0.138	1	"Mig"	"FOS"	"40-60"	"MS"
"GSAP"	0.226219481036464	0.706466823305287	0.141	0.112	1	"Mig"	"GSAP"	"40-60"	"MS"
"SLC2A5"	0.226375262305711	-0.0463789019182375	0.099	0.138	1	"Mig"	"SLC2A5"	"40-60"	"MS"
"DTNA2"	0.226401963488885	0.108051165689826	0.277	0.351	1	"Mig"	"DTNA"	"40-60"	"MS"
"MKL12"	0.226901837511245	0.579401465284061	0.104	0.074	1	"Mig"	"MKL1"	"40-60"	"MS"
"IMMP1L"	0.226915637686123	-0.0232506679515844	0.07	0.101	1	"Mig"	"IMMP1L"	"40-60"	"MS"
"KRTCAP21"	0.227090953597657	-0.0028667266749991	0.097	0.133	1	"Mig"	"KRTCAP2"	"40-60"	"MS"
"CUEDC1"	0.227493142034661	-0.128438178222821	0.089	0.122	1	"Mig"	"CUEDC1"	"40-60"	"MS"
"PPA22"	0.227498033424998	0.131481021706521	0.081	0.117	1	"Mig"	"PPA2"	"40-60"	"MS"
"CELF12"	0.227622760985533	0.141737192523806	0.157	0.207	1	"Mig"	"CELF1"	"40-60"	"MS"
"EHBP12"	0.227682919483589	0.0786730232794652	0.104	0.144	1	"Mig"	"EHBP1"	"40-60"	"MS"
"SSH22"	0.228779515552563	0.0213876847474417	0.522	0.66	1	"Mig"	"SSH2"	"40-60"	"MS"
"FBXO112"	0.228905012307731	0.14439241523539	0.185	0.245	1	"Mig"	"FBXO11"	"40-60"	"MS"
"KANSL12"	0.229076558915162	0.0305177783071326	0.251	0.314	1	"Mig"	"KANSL1"	"40-60"	"MS"
"LARP12"	0.229793909424247	-0.00534825704002695	0.097	0.133	1	"Mig"	"LARP1"	"40-60"	"MS"
"RAB11A2"	0.229802556823797	0.0807211370223124	0.144	0.191	1	"Mig"	"RAB11A"	"40-60"	"MS"
"SUCLG21"	0.229900379881367	-0.00224228360278911	0.089	0.122	1	"Mig"	"SUCLG2"	"40-60"	"MS"
"JAK12"	0.230440704578824	0.717638899066995	0.164	0.138	1	"Mig"	"JAK1"	"40-60"	"MS"
"PAXBP11"	0.231566530267676	-0.0180556502657322	0.07	0.101	1	"Mig"	"PAXBP1"	"40-60"	"MS"
"ATXN101"	0.231715594902407	0.215175001322308	0.099	0.138	1	"Mig"	"ATXN10"	"40-60"	"MS"
"SLC38A22"	0.232608790191072	-0.0582880831961843	0.12	0.16	1	"Mig"	"SLC38A2"	"40-60"	"MS"
"ZFAND62"	0.233463476329377	-0.0517134144975047	0.112	0.154	1	"Mig"	"ZFAND6"	"40-60"	"MS"
"RAPGEF22"	0.23351925845346	0.157981088339465	0.193	0.25	1	"Mig"	"RAPGEF2"	"40-60"	"MS"
"GPD21"	0.234771710030259	0.618775475050631	0.164	0.133	1	"Mig"	"GPD2"	"40-60"	"MS"
"TTBK22"	0.234961152594844	0.0686068996040826	0.078	0.112	1	"Mig"	"TTBK2"	"40-60"	"MS"
"SLC25A461"	0.235391469754449	-0.00610368188597843	0.078	0.112	1	"Mig"	"SLC25A46"	"40-60"	"MS"
"MYO9A2"	0.235489470074294	0.261836985347072	0.112	0.154	1	"Mig"	"MYO9A"	"40-60"	"MS"
"USP251"	0.235982088731684	0.241280953400692	0.086	0.122	1	"Mig"	"USP25"	"40-60"	"MS"
"HADHA2"	0.237230684348486	-0.0696345383852666	0.089	0.122	1	"Mig"	"HADHA"	"40-60"	"MS"
"SEC632"	0.237334829813747	0.0858928551896787	0.078	0.112	1	"Mig"	"SEC63"	"40-60"	"MS"
"PTPRJ1"	0.239512973910327	0.716146381759075	0.274	0.266	1	"Mig"	"PTPRJ"	"40-60"	"MS"
"EML41"	0.2399606137854	0.0403897731390241	0.159	0.207	1	"Mig"	"EML4"	"40-60"	"MS"
"SLC35D2"	0.240817570116236	0.118767946298516	0.078	0.112	1	"Mig"	"SLC35D2"	"40-60"	"MS"
"FBXO71"	0.241383684844715	-0.204172021272398	0.086	0.117	1	"Mig"	"FBXO7"	"40-60"	"MS"
"NUFIP22"	0.241756188984669	0.733743137664034	0.144	0.117	1	"Mig"	"NUFIP2"	"40-60"	"MS"
"SAMSN1"	0.242263684331939	-0.0292548856342116	0.29	0.25	1	"Mig"	"SAMSN1"	"40-60"	"MS"
"SENP72"	0.243506798895851	0.173071035724722	0.104	0.144	1	"Mig"	"SENP7"	"40-60"	"MS"
"RAB3GAP12"	0.244147559768214	0.229495395009213	0.107	0.149	1	"Mig"	"RAB3GAP1"	"40-60"	"MS"
"BNC2"	0.24621000848999	0.653850098210939	0.324	0.309	1	"Mig"	"BNC2"	"40-60"	"MS"
"IKZF1"	0.246220472867041	0.5661704544915	0.141	0.112	1	"Mig"	"IKZF1"	"40-60"	"MS"
"TNKS22"	0.246386073715615	0.131288788489712	0.123	0.165	1	"Mig"	"TNKS2"	"40-60"	"MS"
"BRAF2"	0.24639032893665	0.0298689431130901	0.146	0.191	1	"Mig"	"BRAF"	"40-60"	"MS"
"AC007246.3"	0.246856453540983	0.0147970125402994	0.07	0.101	1	"Mig"	"AC007246.3"	"40-60"	"MS"
"UPF22"	0.247308480006568	0.0848837602615977	0.123	0.165	1	"Mig"	"UPF2"	"40-60"	"MS"
"EIF3H2"	0.247683390006445	0.0136553743613788	0.089	0.122	1	"Mig"	"EIF3H"	"40-60"	"MS"
"SON2"	0.2482937464373	0.445023774938305	0.339	0.34	1	"Mig"	"SON"	"40-60"	"MS"
"KIAA10332"	0.248814637132738	0.0723141036834218	0.209	0.266	1	"Mig"	"KIAA1033"	"40-60"	"MS"
"ASH1L2"	0.249195328274178	0.510024015689905	0.303	0.282	1	"Mig"	"ASH1L"	"40-60"	"MS"
"OSBPL3"	0.250661160681802	0.0250386875203061	0.175	0.223	1	"Mig"	"OSBPL3"	"40-60"	"MS"
"UBR52"	0.250940254123383	0.230045729537244	0.151	0.202	1	"Mig"	"UBR5"	"40-60"	"MS"
"HNRNPA32"	0.251752403308146	0.125156621717508	0.167	0.218	1	"Mig"	"HNRNPA3"	"40-60"	"MS"
"BCAP311"	0.25183783694335	-0.128776936934814	0.081	0.112	1	"Mig"	"BCAP31"	"40-60"	"MS"
"IDH21"	0.252027948428178	0.122682805613407	0.07	0.101	1	"Mig"	"IDH2"	"40-60"	"MS"
"PIKFYVE1"	0.254021636034903	0.257343568048899	0.086	0.122	1	"Mig"	"PIKFYVE"	"40-60"	"MS"
"C9orf72"	0.254298317097817	0.323835169691629	0.125	0.096	1	"Mig"	"C9orf72"	"40-60"	"MS"
"HNRNPH31"	0.254500014529555	-0.0367216262032399	0.076	0.106	1	"Mig"	"HNRNPH3"	"40-60"	"MS"
"PSD32"	0.254580065605928	0.0330458841674601	0.232	0.298	1	"Mig"	"PSD3"	"40-60"	"MS"
"CMIP2"	0.254947280990196	-0.053845931247102	0.159	0.207	1	"Mig"	"CMIP"	"40-60"	"MS"
"LIMS12"	0.256293017872984	0.0974163359780706	0.261	0.324	1	"Mig"	"LIMS1"	"40-60"	"MS"
"RHOG"	0.256401102300675	0.150392224876625	0.102	0.138	1	"Mig"	"RHOG"	"40-60"	"MS"
"KIDINS2202"	0.256427211433394	0.125268615910016	0.104	0.144	1	"Mig"	"KIDINS220"	"40-60"	"MS"
"CLOCK2"	0.256815134580959	0.100311887955487	0.084	0.117	1	"Mig"	"CLOCK"	"40-60"	"MS"
"CNDP21"	0.257482846240322	-0.202393191905557	0.099	0.133	1	"Mig"	"CNDP2"	"40-60"	"MS"
"ANKRD40"	0.259526638549567	-0.0529763690246582	0.081	0.112	1	"Mig"	"ANKRD40"	"40-60"	"MS"
"PNRC11"	0.260002754264434	0.028260117483796	0.136	0.181	1	"Mig"	"PNRC1"	"40-60"	"MS"
"ATG101"	0.262109384351751	0.0822430443686705	0.07	0.101	1	"Mig"	"ATG10"	"40-60"	"MS"
"MT.ND52"	0.262572282074402	0.198345407397938	0.551	0.543	1	"Mig"	"MT.ND5"	"40-60"	"MS"
"CREBBP2"	0.263261618570199	0.19700391417696	0.146	0.197	1	"Mig"	"CREBBP"	"40-60"	"MS"
"FAM13A2"	0.263382619233272	0.174218608625331	0.117	0.09	1	"Mig"	"FAM13A"	"40-60"	"MS"
"AFF12"	0.263908442966238	0.174817597596227	0.154	0.202	1	"Mig"	"AFF1"	"40-60"	"MS"
"HLCS2"	0.264832471254819	0.0728972539243299	0.076	0.106	1	"Mig"	"HLCS"	"40-60"	"MS"
"TAF32"	0.26593013597844	0.637994807581333	0.104	0.08	1	"Mig"	"TAF3"	"40-60"	"MS"
"MTDH2"	0.26615214319029	0.15252705681213	0.204	0.266	1	"Mig"	"MTDH"	"40-60"	"MS"
"TBXAS1"	0.266527443440668	0.162499697833922	0.279	0.351	1	"Mig"	"TBXAS1"	"40-60"	"MS"
"CDC422"	0.267021528545599	0.156100883434893	0.227	0.293	1	"Mig"	"CDC42"	"40-60"	"MS"
"ARRB2"	0.267041393003854	0.456889424032347	0.138	0.112	1	"Mig"	"ARRB2"	"40-60"	"MS"
"C6orf622"	0.267261618193349	0.650567153350743	0.198	0.176	1	"Mig"	"C6orf62"	"40-60"	"MS"
"YTHDC12"	0.26944968385153	0.125433841776109	0.133	0.176	1	"Mig"	"YTHDC1"	"40-60"	"MS"
"PLA2G4A1"	0.269808587145562	0.444507074094729	0.107	0.08	1	"Mig"	"PLA2G4A"	"40-60"	"MS"
"RP11.452H21.1"	0.270210209125723	0.392865983768419	0.157	0.128	1	"Mig"	"RP11.452H21.1"	"40-60"	"MS"
"CCDC912"	0.270822824661024	-0.0108930168566634	0.191	0.239	1	"Mig"	"CCDC91"	"40-60"	"MS"
"USP6NL1"	0.270969607952575	0.135363163893072	0.07	0.101	1	"Mig"	"USP6NL"	"40-60"	"MS"
"AP1B1"	0.271321045211626	0.639396321290607	0.214	0.191	1	"Mig"	"AP1B1"	"40-60"	"MS"
"DOCK2"	0.271399792279984	0.638154470426034	0.232	0.213	1	"Mig"	"DOCK2"	"40-60"	"MS"
"YWHAB2"	0.271447263833515	0.0185020346440639	0.131	0.17	1	"Mig"	"YWHAB"	"40-60"	"MS"
"ITPR22"	0.27185248498773	0.529092158983993	0.384	0.378	1	"Mig"	"ITPR2"	"40-60"	"MS"
"ZFAND52"	0.272430903800132	0.0731278573320875	0.128	0.17	1	"Mig"	"ZFAND5"	"40-60"	"MS"
"ARHGAP17"	0.2725262788185	0.117819609765264	0.076	0.106	1	"Mig"	"ARHGAP17"	"40-60"	"MS"
"ENO12"	0.273221421422927	0.136260000711458	0.084	0.117	1	"Mig"	"ENO1"	"40-60"	"MS"
"MIB12"	0.27419396476638	0.634012517452322	0.12	0.096	1	"Mig"	"MIB1"	"40-60"	"MS"
"NDFIP12"	0.275626207155677	0.0819087222459027	0.151	0.197	1	"Mig"	"NDFIP1"	"40-60"	"MS"
"ANAPC5"	0.275864418652843	0.151156619527752	0.081	0.112	1	"Mig"	"ANAPC5"	"40-60"	"MS"
"C6orf89"	0.275864480783287	0.00583493926380807	0.081	0.112	1	"Mig"	"C6orf89"	"40-60"	"MS"
"SMIM141"	0.278041370962171	-0.017328316988846	0.091	0.122	1	"Mig"	"SMIM14"	"40-60"	"MS"
"NCOA12"	0.278729700602374	0.182378610626287	0.232	0.298	1	"Mig"	"NCOA1"	"40-60"	"MS"
"WDFY21"	0.279673122697507	0.268679701371049	0.175	0.229	1	"Mig"	"WDFY2"	"40-60"	"MS"
"PDLIM52"	0.27969526785806	0.0597659748678486	0.081	0.112	1	"Mig"	"PDLIM5"	"40-60"	"MS"
"ATP6V0B2"	0.280103909849546	0.319081013675439	0.157	0.207	1	"Mig"	"ATP6V0B"	"40-60"	"MS"
"UBL32"	0.280741351475021	0.610264206184719	0.238	0.218	1	"Mig"	"UBL3"	"40-60"	"MS"
"ATP2B11"	0.28080190458525	0.758501766584368	0.183	0.16	1	"Mig"	"ATP2B1"	"40-60"	"MS"
"FER2"	0.283481179788355	0.22443315411474	0.225	0.293	1	"Mig"	"FER"	"40-60"	"MS"
"CHPT11"	0.284351256610688	0.0929107579856736	0.076	0.106	1	"Mig"	"CHPT1"	"40-60"	"MS"
"LINC008941"	0.285021387830724	0.141287468508735	0.081	0.112	1	"Mig"	"LINC00894"	"40-60"	"MS"
"CACNA1D"	0.287676161959073	0.358819873094223	0.107	0.08	1	"Mig"	"CACNA1D"	"40-60"	"MS"
"MICU31"	0.289233271574819	-0.0277952025889083	0.12	0.154	1	"Mig"	"MICU3"	"40-60"	"MS"
"SP1001"	0.289461474373311	0.786988832702657	0.112	0.09	1	"Mig"	"SP100"	"40-60"	"MS"
"C19orf601"	0.290540808263456	0.0650281240831987	0.099	0.133	1	"Mig"	"C19orf60"	"40-60"	"MS"
"CCDC85B1"	0.290680624022822	0.0300185077209937	0.073	0.101	1	"Mig"	"CCDC85B"	"40-60"	"MS"
"PAFAH1B12"	0.290912902710449	-0.112768603374707	0.138	0.176	1	"Mig"	"PAFAH1B1"	"40-60"	"MS"
"ZNF6092"	0.291237858042644	0.138038094732178	0.157	0.202	1	"Mig"	"ZNF609"	"40-60"	"MS"
"C6orf11"	0.291716124970018	-0.0230951670844421	0.073	0.101	1	"Mig"	"C6orf1"	"40-60"	"MS"
"ADRBK1"	0.292384288655664	0.0206639610503878	0.086	0.117	1	"Mig"	"ADRBK1"	"40-60"	"MS"
"LRCH31"	0.292470362213589	0.216518086542024	0.102	0.138	1	"Mig"	"LRCH3"	"40-60"	"MS"
"FOXO12"	0.293354124174302	0.274711458477527	0.11	0.149	1	"Mig"	"FOXO1"	"40-60"	"MS"
"HLA.DRB1"	0.293516659538686	0.590528190084521	0.133	0.106	1	"Mig"	"HLA.DRB1"	"40-60"	"MS"
"INSR2"	0.294949373022855	0.0429420331463568	0.151	0.191	1	"Mig"	"INSR"	"40-60"	"MS"
"PRPF4B2"	0.295057296482824	0.482615845861595	0.204	0.176	1	"Mig"	"PRPF4B"	"40-60"	"MS"
"BHLHE411"	0.295822033543099	0.0165006868856941	0.17	0.213	1	"Mig"	"BHLHE41"	"40-60"	"MS"
"CSNK1A12"	0.296152235018522	0.142884430853553	0.225	0.293	1	"Mig"	"CSNK1A1"	"40-60"	"MS"
"PPIB2"	0.298092601305772	0.0555512020879971	0.117	0.154	1	"Mig"	"PPIB"	"40-60"	"MS"
"FYN2"	0.298127123745861	0.148627228793447	0.125	0.165	1	"Mig"	"FYN"	"40-60"	"MS"
"HTRA11"	0.30003123929061	0.0815866492433195	0.232	0.293	1	"Mig"	"HTRA1"	"40-60"	"MS"
"AXL1"	0.30164450125981	-0.0231895605382846	0.097	0.128	1	"Mig"	"AXL"	"40-60"	"MS"
"USP222"	0.303493272151427	0.129848039836903	0.117	0.154	1	"Mig"	"USP22"	"40-60"	"MS"
"ATG72"	0.303514413750164	0.534254345171712	0.386	0.394	1	"Mig"	"ATG7"	"40-60"	"MS"
"IRF21"	0.305831174094793	-0.0505613660052571	0.084	0.112	1	"Mig"	"IRF2"	"40-60"	"MS"
"GMDS2"	0.306140851626993	0.303024433058682	0.102	0.138	1	"Mig"	"GMDS"	"40-60"	"MS"
"RBM252"	0.306426358136726	0.38575904931537	0.209	0.277	1	"Mig"	"RBM25"	"40-60"	"MS"
"ITFG12"	0.306499477111016	0.145437347469797	0.204	0.261	1	"Mig"	"ITFG1"	"40-60"	"MS"
"AMBRA11"	0.307701825296723	0.288295312214332	0.089	0.122	1	"Mig"	"AMBRA1"	"40-60"	"MS"
"AGPS"	0.308033944828544	0.310155517169599	0.081	0.112	1	"Mig"	"AGPS"	"40-60"	"MS"
"CDC272"	0.308076390140738	-0.0470876367894528	0.115	0.149	1	"Mig"	"CDC27"	"40-60"	"MS"
"LINC.PINT2"	0.308733362525717	0.245964945725893	0.35	0.335	1	"Mig"	"LINC.PINT"	"40-60"	"MS"
"GAS61"	0.309696475340738	0.116998090156765	0.073	0.101	1	"Mig"	"GAS6"	"40-60"	"MS"
"SPIN12"	0.311260506792508	0.0153841934468837	0.159	0.202	1	"Mig"	"SPIN1"	"40-60"	"MS"
"FYB"	0.311573514397181	0.471869980594676	0.381	0.372	1	"Mig"	"FYB"	"40-60"	"MS"
"C20orf1942"	0.312008436979957	0.650664426072157	0.232	0.213	1	"Mig"	"C20orf194"	"40-60"	"MS"
"WBP1L"	0.312646490095989	0.591929999990553	0.12	0.096	1	"Mig"	"WBP1L"	"40-60"	"MS"
"XPO4"	0.312652732955022	0.224736247866995	0.086	0.117	1	"Mig"	"XPO4"	"40-60"	"MS"
"TMBIM12"	0.312877423597842	0.150129213097692	0.104	0.138	1	"Mig"	"TMBIM1"	"40-60"	"MS"
"ECHDC1"	0.313481333818397	0.12899337195211	0.078	0.106	1	"Mig"	"ECHDC1"	"40-60"	"MS"
"CALR2"	0.313521771843463	0.027906146529159	0.123	0.16	1	"Mig"	"CALR"	"40-60"	"MS"
"LGALS9"	0.314061933125815	0.428967500744676	0.146	0.122	1	"Mig"	"LGALS9"	"40-60"	"MS"
"RAB11B2"	0.315825510082369	0.137206780212631	0.117	0.154	1	"Mig"	"RAB11B"	"40-60"	"MS"
"BBS92"	0.316627437360117	0.163241200462914	0.12	0.154	1	"Mig"	"BBS9"	"40-60"	"MS"
"ITGB2"	0.316633053272242	-0.00489856601949845	0.154	0.197	1	"Mig"	"ITGB2"	"40-60"	"MS"
"SOD22"	0.318348249186705	0.0141303529522743	0.102	0.133	1	"Mig"	"SOD2"	"40-60"	"MS"
"S100A111"	0.318440097621006	0.261546361911347	0.316	0.282	1	"Mig"	"S100A11"	"40-60"	"MS"
"NDUFA13"	0.319056873002622	0.245388757083491	0.099	0.133	1	"Mig"	"NDUFA1"	"40-60"	"MS"
"GALNT10"	0.319725859969945	0.22818913945965	0.081	0.112	1	"Mig"	"GALNT10"	"40-60"	"MS"
"SMARCAD11"	0.320230041393721	-0.0608127829172815	0.084	0.112	1	"Mig"	"SMARCAD1"	"40-60"	"MS"
"PTGES32"	0.321330679503892	-0.0862682293678378	0.17	0.207	1	"Mig"	"PTGES3"	"40-60"	"MS"
"USP7"	0.323630151111613	0.13585007069579	0.078	0.106	1	"Mig"	"USP7"	"40-60"	"MS"
"PPP2R5E2"	0.323685005723967	0.230232612831706	0.091	0.122	1	"Mig"	"PPP2R5E"	"40-60"	"MS"
"PIK3C2B"	0.323930030151004	0.247073466863658	0.073	0.101	1	"Mig"	"PIK3C2B"	"40-60"	"MS"
"MGA"	0.324710765568029	0.132708719056226	0.078	0.106	1	"Mig"	"MGA"	"40-60"	"MS"
"TPRG1"	0.325654118937788	0.4184568545264	0.17	0.144	1	"Mig"	"TPRG1"	"40-60"	"MS"
"NPC11"	0.325714677390394	0.225020876808491	0.086	0.117	1	"Mig"	"NPC1"	"40-60"	"MS"
"RAB181"	0.325830621881583	-0.0704236278881418	0.081	0.106	1	"Mig"	"RAB18"	"40-60"	"MS"
"EHMT11"	0.326487977309796	0.64745103223262	0.112	0.09	1	"Mig"	"EHMT1"	"40-60"	"MS"
"ATP1B31"	0.328881098538244	0.0824101016691814	0.123	0.096	1	"Mig"	"ATP1B3"	"40-60"	"MS"
"MAPRE22"	0.328894128261375	0.0830669352174671	0.214	0.266	1	"Mig"	"MAPRE2"	"40-60"	"MS"
"RUFY32"	0.3290378486671	0.27124728611982	0.12	0.16	1	"Mig"	"RUFY3"	"40-60"	"MS"
"DHRS3"	0.329602525957405	0.0852753166414681	0.078	0.106	1	"Mig"	"DHRS3"	"40-60"	"MS"
"RC3H12"	0.330107244849026	0.116095311426523	0.133	0.17	1	"Mig"	"RC3H1"	"40-60"	"MS"
"SYNRG1"	0.330199410769246	0.0296054985001568	0.102	0.133	1	"Mig"	"SYNRG"	"40-60"	"MS"
"ZNF4072"	0.330584983295973	0.125053981157988	0.115	0.149	1	"Mig"	"ZNF407"	"40-60"	"MS"
"ZSWIM62"	0.330945811466262	0.1160322573326	0.376	0.473	1	"Mig"	"ZSWIM6"	"40-60"	"MS"
"AFF42"	0.331212397154979	0.189933754554006	0.112	0.144	1	"Mig"	"AFF4"	"40-60"	"MS"
"DOCK111"	0.332156316727506	0.642404809533422	0.131	0.106	1	"Mig"	"DOCK11"	"40-60"	"MS"
"EVL1"	0.333130865581837	0.0726235965562969	0.167	0.207	1	"Mig"	"EVL"	"40-60"	"MS"
"LAPTM4A2"	0.333589181235491	0.55387744911446	0.123	0.101	1	"Mig"	"LAPTM4A"	"40-60"	"MS"
"MFSD14A1"	0.333890158733545	0.0707897490811513	0.076	0.101	1	"Mig"	"MFSD14A"	"40-60"	"MS"
"MAN1A22"	0.334044245581244	0.696327149056106	0.112	0.09	1	"Mig"	"MAN1A2"	"40-60"	"MS"
"LIPA2"	0.335067785558118	0.247135367255648	0.319	0.41	1	"Mig"	"LIPA"	"40-60"	"MS"
"CUL12"	0.335542150859675	-0.0678992148325674	0.099	0.128	1	"Mig"	"CUL1"	"40-60"	"MS"
"PTAR11"	0.335645801372591	0.150359003679424	0.078	0.106	1	"Mig"	"PTAR1"	"40-60"	"MS"
"N4BP2L22"	0.335665081330677	0.0615790366362923	0.164	0.207	1	"Mig"	"N4BP2L2"	"40-60"	"MS"
"SAT21"	0.336426035860846	-0.0220072168781096	0.089	0.117	1	"Mig"	"SAT2"	"40-60"	"MS"
"CPM1"	0.337527100458648	0.404927830767283	0.256	0.33	1	"Mig"	"CPM"	"40-60"	"MS"
"TPR2"	0.337733913341844	0.00201501658942527	0.12	0.154	1	"Mig"	"TPR"	"40-60"	"MS"
"MSRA2"	0.338201427376948	0.338022226651527	0.125	0.165	1	"Mig"	"MSRA"	"40-60"	"MS"
"TLK11"	0.338837173702044	0.118907019680708	0.102	0.133	1	"Mig"	"TLK1"	"40-60"	"MS"
"FAM208B2"	0.339925920397609	0.10457392118027	0.084	0.112	1	"Mig"	"FAM208B"	"40-60"	"MS"
"TET2"	0.344291457055322	0.0308110733813773	0.133	0.17	1	"Mig"	"TET2"	"40-60"	"MS"
"PDS5A2"	0.344520524148942	0.37901952456719	0.164	0.138	1	"Mig"	"PDS5A"	"40-60"	"MS"
"C2CD51"	0.344843233449463	0.185644731814833	0.102	0.133	1	"Mig"	"C2CD5"	"40-60"	"MS"
"UTRN2"	0.345899190945976	0.596998820187473	0.164	0.144	1	"Mig"	"UTRN"	"40-60"	"MS"
"ANKRD112"	0.346237859588166	0.32934603582085	0.136	0.176	1	"Mig"	"ANKRD11"	"40-60"	"MS"
"STX81"	0.347083096891844	0.302950865057315	0.112	0.149	1	"Mig"	"STX8"	"40-60"	"MS"
"SSH11"	0.348395765308117	0.0334507067833416	0.076	0.101	1	"Mig"	"SSH1"	"40-60"	"MS"
"NCOR22"	0.348508277702283	0.653174956847792	0.172	0.154	1	"Mig"	"NCOR2"	"40-60"	"MS"
"SH3RF3"	0.348549763531406	0.75098646779717	0.183	0.165	1	"Mig"	"SH3RF3"	"40-60"	"MS"
"HLA.DPA11"	0.34864888081083	0.470286653880341	0.211	0.191	1	"Mig"	"HLA.DPA1"	"40-60"	"MS"
"CAPN71"	0.351472995885175	0.170923429030421	0.097	0.128	1	"Mig"	"CAPN7"	"40-60"	"MS"
"USO12"	0.351896210497809	0.124373305067801	0.089	0.117	1	"Mig"	"USO1"	"40-60"	"MS"
"SUSD61"	0.351923415250104	0.25073269950175	0.18	0.229	1	"Mig"	"SUSD6"	"40-60"	"MS"
"CBLB2"	0.353819773788455	0.480914057282888	0.115	0.09	1	"Mig"	"CBLB"	"40-60"	"MS"
"MOSPD2"	0.354221069684769	0.218877700186491	0.084	0.112	1	"Mig"	"MOSPD2"	"40-60"	"MS"
"TRMT1122"	0.356323000868975	-0.147821729694897	0.125	0.154	1	"Mig"	"TRMT112"	"40-60"	"MS"
"BASP1"	0.35681125843989	0.533350139812949	0.133	0.112	1	"Mig"	"BASP1"	"40-60"	"MS"
"UBA12"	0.358033709165592	0.232873504959951	0.115	0.149	1	"Mig"	"UBA1"	"40-60"	"MS"
"HSP90AB12"	0.361261509740532	-0.0316893605450366	0.269	0.319	1	"Mig"	"HSP90AB1"	"40-60"	"MS"
"RB1CC12"	0.361349875110703	-0.0764698167021965	0.086	0.112	1	"Mig"	"RB1CC1"	"40-60"	"MS"
"ST8SIA4"	0.362032188458629	0.550837143176768	0.172	0.149	1	"Mig"	"ST8SIA4"	"40-60"	"MS"
"PTEN2"	0.363420477238931	0.10778185760178	0.107	0.138	1	"Mig"	"PTEN"	"40-60"	"MS"
"NR3C12"	0.365114720726269	0.341412999945057	0.227	0.287	1	"Mig"	"NR3C1"	"40-60"	"MS"
"CAP11"	0.367004366374107	0.0982812774218378	0.12	0.154	1	"Mig"	"CAP1"	"40-60"	"MS"
"PDGFC1"	0.367193169211677	0.0939050633865339	0.094	0.122	1	"Mig"	"PDGFC"	"40-60"	"MS"
"PSME42"	0.368932499730996	0.40432912398013	0.157	0.202	1	"Mig"	"PSME4"	"40-60"	"MS"
"CSF2RA"	0.36936366992162	0.309624759475793	0.175	0.223	1	"Mig"	"CSF2RA"	"40-60"	"MS"
"COL4A3BP"	0.369368883344629	0.668815487841844	0.11	0.09	1	"Mig"	"COL4A3BP"	"40-60"	"MS"
"PSIP12"	0.369641434232742	0.0679192313343591	0.094	0.122	1	"Mig"	"PSIP1"	"40-60"	"MS"
"MGEA52"	0.370196646855848	0.109653749865409	0.144	0.181	1	"Mig"	"MGEA5"	"40-60"	"MS"
"PTTG1IP2"	0.370826563629236	0.109268886240207	0.112	0.144	1	"Mig"	"PTTG1IP"	"40-60"	"MS"
"SBF22"	0.371321479060474	0.307553120685162	0.232	0.298	1	"Mig"	"SBF2"	"40-60"	"MS"
"USP82"	0.371643005091943	0.122131509234299	0.076	0.101	1	"Mig"	"USP8"	"40-60"	"MS"
"MAPKAP1"	0.37168224957612	0.282715908099657	0.133	0.17	1	"Mig"	"MAPKAP1"	"40-60"	"MS"
"SUB11"	0.371832403410514	0.0346325558517484	0.099	0.128	1	"Mig"	"SUB1"	"40-60"	"MS"
"YAF22"	0.371996731676982	0.0728139309053111	0.089	0.117	1	"Mig"	"YAF2"	"40-60"	"MS"
"XPO7"	0.372058904236886	0.439098399939374	0.086	0.117	1	"Mig"	"XPO7"	"40-60"	"MS"
"CELF22"	0.373101038320056	0.224810060871931	0.577	0.601	1	"Mig"	"CELF2"	"40-60"	"MS"
"NRF11"	0.373190917452546	0.263083872080698	0.084	0.112	1	"Mig"	"NRF1"	"40-60"	"MS"
"FXYD51"	0.373654388371137	0.364377043367807	0.141	0.117	1	"Mig"	"FXYD5"	"40-60"	"MS"
"FAM208A1"	0.374018788445628	0.0494610170325678	0.094	0.122	1	"Mig"	"FAM208A"	"40-60"	"MS"
"DNAJC12"	0.375445700444809	0.00936092869085781	0.104	0.133	1	"Mig"	"DNAJC1"	"40-60"	"MS"
